vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 exmap:0
space: 180.625 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch
461,36573,379.234,353.426,vmcache,32,1000,tpcc,64
462,38004,386.664,361.699,vmcache,32,1000,tpcc,64
463,38789,395.68,368.539,vmcache,32,1000,tpcc,64
464,38397,394.305,369.902,vmcache,32,1000,tpcc,64
465,37790,387.785,363.141,vmcache,32,1000,tpcc,64
466,36569,379.285,356.793,vmcache,32,1000,tpcc,64
467,37936,387.945,365.418,vmcache,32,1000,tpcc,64
468,37559,387.879,361.34,vmcache,32,1000,tpcc,64
469,36496,372.777,349.797,vmcache,32,1000,tpcc,64
470,36249,373.352,355.371,vmcache,32,1000,tpcc,64
471,38717,392.086,363.75,vmcache,32,1000,tpcc,64
472,38181,387.422,363.031,vmcache,32,1000,tpcc,64
473,36930,380.762,363.645,vmcache,32,1000,tpcc,64
474,38336,386.387,357.004,vmcache,32,1000,tpcc,64
475,37464,378.629,355.691,vmcache,32,1000,tpcc,64
476,37180,379.402,362.941,vmcache,32,1000,tpcc,64
477,37735,382.414,357.793,vmcache,32,1000,tpcc,64
478,37867,384.535,363.5,vmcache,32,1000,tpcc,64
479,39097,393.66,365.059,vmcache,32,1000,tpcc,64
480,39322,395.32,370.566,vmcache,32,1000,tpcc,64
481,38007,384.727,365.484,vmcache,32,1000,tpcc,64
482,38226,383.691,364.656,vmcache,32,1000,tpcc,64
483,38123,385.871,364.055,vmcache,32,1000,tpcc,64
484,38021,378.855,356.07,vmcache,32,1000,tpcc,64
485,37546,376.492,349.098,vmcache,32,1000,tpcc,64
486,37938,375.371,356.633,vmcache,32,1000,tpcc,64
487,38326,385.02,362.758,vmcache,32,1000,tpcc,64
488,39132,389.488,364.211,vmcache,32,1000,tpcc,64
489,37619,379.633,364.789,vmcache,32,1000,tpcc,64
490,38759,383.777,355.695,vmcache,32,1000,tpcc,64
491,39430,392.094,370.863,vmcache,32,1000,tpcc,64
492,39078,387.031,363.781,vmcache,32,1000,tpcc,64
493,37597,379.715,356.797,vmcache,32,1000,tpcc,64
494,38418,377.707,357.574,vmcache,32,1000,tpcc,64
495,39278,387.285,367.391,vmcache,32,1000,tpcc,64
496,39187,392.359,367.883,vmcache,32,1000,tpcc,64
497,39547,388.887,363.098,vmcache,32,1000,tpcc,64
498,39035,381.684,365.574,vmcache,32,1000,tpcc,64
499,38694,383.641,364.273,vmcache,32,1000,tpcc,64
500,38946,384.078,357.664,vmcache,32,1000,tpcc,64
501,37602,368.797,344.863,vmcache,32,1000,tpcc,64
502,37614,369.75,348.605,vmcache,32,1000,tpcc,64
503,37891,370.41,350.172,vmcache,32,1000,tpcc,64
504,38365,378.199,356.031,vmcache,32,1000,tpcc,64
505,38197,376.57,361.855,vmcache,32,1000,tpcc,64
506,39531,385.008,355.906,vmcache,32,1000,tpcc,64
507,39503,388.41,370.559,vmcache,32,1000,tpcc,64
508,39796,390.781,364.18,vmcache,32,1000,tpcc,64
509,38383,372.316,357.191,vmcache,32,1000,tpcc,64
510,38152,375.852,349.242,vmcache,32,1000,tpcc,64
511,39750,383,364.203,vmcache,32,1000,tpcc,64
512,38600,379.934,355.641,vmcache,32,1000,tpcc,64
513,37845,368.898,347.617,vmcache,32,1000,tpcc,64
514,39345,377.699,362.551,vmcache,32,1000,tpcc,64
515,39238,384.531,362.902,vmcache,32,1000,tpcc,64
516,39660,385.312,356.238,vmcache,32,1000,tpcc,64
517,38807,376.152,357.254,vmcache,32,1000,tpcc,64
518,37483,370.98,347.98,vmcache,32,1000,tpcc,64
519,38744,371.656,355.293,vmcache,32,1000,tpcc,64
520,38553,374.277,355.582,vmcache,32,1000,tpcc,64
521,38703,376.023,355.727,vmcache,32,1000,tpcc,64
522,39479,380.215,357.637,vmcache,32,1000,tpcc,64
523,40149,390.324,363.047,vmcache,32,1000,tpcc,64
524,39496,385.449,363.77,vmcache,32,1000,tpcc,64
525,39653,382.75,363.875,vmcache,32,1000,tpcc,64
526,39025,372.066,354.906,vmcache,32,1000,tpcc,64
527,38300,375.398,352.641,vmcache,32,1000,tpcc,64
528,39774,380.488,359.492,vmcache,32,1000,tpcc,64
529,38096,373.078,348.285,vmcache,32,1000,tpcc,64
530,38245,370.875,354.941,vmcache,32,1000,tpcc,64
531,39343,383.547,363.059,vmcache,32,1000,tpcc,64
532,40067,383.82,356.516,vmcache,32,1000,tpcc,64
533,38767,377.18,355.316,vmcache,32,1000,tpcc,64
534,39625,379.125,363.117,vmcache,32,1000,tpcc,64
535,39430,384.266,356.387,vmcache,32,1000,tpcc,64
536,38859,376.66,355.793,vmcache,32,1000,tpcc,64
537,38204,369.18,348.801,vmcache,32,1000,tpcc,64
538,39036,371.371,355.684,vmcache,32,1000,tpcc,64
539,40178,388.355,362.508,vmcache,32,1000,tpcc,64
540,39485,386.035,364.57,vmcache,32,1000,tpcc,64
541,38246,367.516,348.027,vmcache,32,1000,tpcc,64
542,38193,368.004,354.789,vmcache,32,1000,tpcc,64
543,39048,375.949,348.145,vmcache,32,1000,tpcc,64
544,38923,370.473,356.312,vmcache,32,1000,tpcc,64
545,37256,367.684,340.988,vmcache,32,1000,tpcc,64
546,38151,365.039,347.926,vmcache,32,1000,tpcc,64
547,37994,371.332,355.043,vmcache,32,1000,tpcc,64
548,39420,377.098,353.105,vmcache,32,1000,tpcc,64
549,38850,376.797,353.941,vmcache,32,1000,tpcc,64
550,38753,369.789,353.914,vmcache,32,1000,tpcc,64
551,39844,380.969,356.961,vmcache,32,1000,tpcc,64
552,40251,380.914,363.504,vmcache,32,1000,tpcc,64
553,36933,366.441,345.301,vmcache,32,1000,tpcc,64
554,39457,376.004,351.703,vmcache,32,1000,tpcc,64
555,38842,369.488,356.176,vmcache,32,1000,tpcc,64
556,38380,375.312,351.074,vmcache,32,1000,tpcc,64
557,39863,376.938,355.594,vmcache,32,1000,tpcc,64
558,39060,375.949,355.41,vmcache,32,1000,tpcc,64
559,39673,375.457,357.961,vmcache,32,1000,tpcc,64
560,40549,383.426,362.031,vmcache,32,1000,tpcc,64
561,37491,368.777,350.094,vmcache,32,1000,tpcc,64
562,38026,368.574,346.656,vmcache,32,1000,tpcc,64
563,39567,376.23,355.375,vmcache,32,1000,tpcc,64
564,38622,374.797,355.797,vmcache,32,1000,tpcc,64
565,38273,368.324,356.676,vmcache,32,1000,tpcc,64
566,39453,376.672,350.527,vmcache,32,1000,tpcc,64
567,40034,383.797,362.875,vmcache,32,1000,tpcc,64
568,39221,375.262,355.789,vmcache,32,1000,tpcc,64
569,38693,374.707,354.152,vmcache,32,1000,tpcc,64
570,37683,360.969,342.027,vmcache,32,1000,tpcc,64
571,38157,367.836,348.902,vmcache,32,1000,tpcc,64
572,38445,368.266,347.68,vmcache,32,1000,tpcc,64
573,37341,360.547,343.41,vmcache,32,1000,tpcc,64
574,38837,368.789,346.375,vmcache,32,1000,tpcc,64
575,40199,385.395,365.617,vmcache,32,1000,tpcc,64
576,40075,383.176,364.34,vmcache,32,1000,tpcc,64
577,38779,377.703,356.219,vmcache,32,1000,tpcc,64
578,39289,375.898,356.891,vmcache,32,1000,tpcc,64
579,39112,375.586,357.273,vmcache,32,1000,tpcc,64
580,38885,376.746,357.297,vmcache,32,1000,tpcc,64
581,38320,361.898,349.551,vmcache,32,1000,tpcc,64
582,38319,371.145,349.496,vmcache,32,1000,tpcc,64
583,39784,379.07,357.629,vmcache,32,1000,tpcc,64
584,39858,378.895,362.383,vmcache,32,1000,tpcc,64
585,38163,371.762,349.145,vmcache,32,1000,tpcc,64
586,38513,370.523,351.043,vmcache,32,1000,tpcc,64
587,39570,378.664,362.711,vmcache,32,1000,tpcc,64
588,38460,372.656,348.098,vmcache,32,1000,tpcc,64
589,38546,365.961,348.828,vmcache,32,1000,tpcc,64
590,38326,364.133,348.867,vmcache,32,1000,tpcc,64
591,39158,377.547,357.621,vmcache,32,1000,tpcc,64
592,39003,380.492,356.527,vmcache,32,1000,tpcc,64
593,37900,369.465,356.766,vmcache,32,1000,tpcc,64
594,39381,376.16,350.172,vmcache,32,1000,tpcc,64
595,38995,376.102,356.52,vmcache,32,1000,tpcc,64
596,38127,367.988,350.992,vmcache,32,1000,tpcc,64
597,37730,359.711,339.789,vmcache,32,1000,tpcc,64
598,37039,353.441,335.797,vmcache,32,1000,tpcc,64
599,38199,367.109,348.406,vmcache,32,1000,tpcc,64
600,38759,363.281,348.688,vmcache,32,1000,tpcc,64
601,38287,373.438,348.785,vmcache,32,1000,tpcc,64
602,38802,370.633,350.617,vmcache,32,1000,tpcc,64
603,38794,376.805,357.754,vmcache,32,1000,tpcc,64
604,39851,376.777,359.562,vmcache,32,1000,tpcc,64
605,38157,363.066,346.898,vmcache,32,1000,tpcc,64
606,37969,360.43,340.973,vmcache,32,1000,tpcc,64
607,37822,365.422,345.559,vmcache,32,1000,tpcc,64
608,38308,368.336,346.328,vmcache,32,1000,tpcc,64
609,37337,360.973,342.02,vmcache,32,1000,tpcc,64
610,38339,364.859,347.203,vmcache,32,1000,tpcc,64
611,38551,371.828,355.547,vmcache,32,1000,tpcc,64
612,39415,373.215,351.012,vmcache,32,1000,tpcc,64
613,38376,369.125,350.668,vmcache,32,1000,tpcc,64
614,37812,366.125,349.738,vmcache,32,1000,tpcc,64
615,38575,369.242,350.449,vmcache,32,1000,tpcc,64
616,38283,370.57,349.176,vmcache,32,1000,tpcc,64
617,38282,365.312,342.594,vmcache,32,1000,tpcc,64
618,38469,367.664,348.781,vmcache,32,1000,tpcc,64
619,39642,377.309,357.883,vmcache,32,1000,tpcc,64
620,38457,367.398,345.914,vmcache,32,1000,tpcc,64
621,38536,364.637,349.715,vmcache,32,1000,tpcc,64
622,37242,364.812,341.543,vmcache,32,1000,tpcc,64
623,38417,360.652,349.445,vmcache,32,1000,tpcc,64
624,37565,368.238,341.777,vmcache,32,1000,tpcc,64
625,37621,360.527,340.812,vmcache,32,1000,tpcc,64
626,37729,362.156,350.688,vmcache,32,1000,tpcc,64
627,39098,376.52,356.145,vmcache,32,1000,tpcc,64
628,40174,383.902,359.941,vmcache,32,1000,tpcc,64
629,38041,368.297,352.379,vmcache,32,1000,tpcc,64
630,39069,376.559,354.465,vmcache,32,1000,tpcc,64
631,39355,377.133,358.285,vmcache,32,1000,tpcc,64
632,38287,368.719,356.836,vmcache,32,1000,tpcc,64
633,38086,362.484,341.246,vmcache,32,1000,tpcc,64
634,37464,364.957,343.023,vmcache,32,1000,tpcc,64
635,39572,374.375,354.25,vmcache,32,1000,tpcc,64
636,38063,370.977,350.996,vmcache,32,1000,tpcc,64
637,39438,370.609,355.066,vmcache,32,1000,tpcc,64
638,38061,369.148,348.836,vmcache,32,1000,tpcc,64
639,39324,382.102,357.234,vmcache,32,1000,tpcc,64
640,38974,377.113,360.375,vmcache,32,1000,tpcc,64
641,37163,360.082,340.008,vmcache,32,1000,tpcc,64
642,38348,363.109,348.211,vmcache,32,1000,tpcc,64
643,38537,372,349.629,vmcache,32,1000,tpcc,64
644,38927,371.422,351.137,vmcache,32,1000,tpcc,64
645,38230,365.508,349.207,vmcache,32,1000,tpcc,64
646,37997,369.227,350.164,vmcache,32,1000,tpcc,64
647,38540,372.523,352.281,vmcache,32,1000,tpcc,64
648,39174,371.738,354.496,vmcache,32,1000,tpcc,64
649,37454,365.23,341.176,vmcache,32,1000,tpcc,64
650,36800,352.836,341.645,vmcache,32,1000,tpcc,64
651,37997,367.012,341.281,vmcache,32,1000,tpcc,64
652,38105,365.418,348.465,vmcache,32,1000,tpcc,64
653,38079,362.98,348.867,vmcache,32,1000,tpcc,64
654,38471,376.09,350.145,vmcache,32,1000,tpcc,64
655,38778,375.773,356.773,vmcache,32,1000,tpcc,64
656,38991,376.172,358.113,vmcache,32,1000,tpcc,64
657,38996,373.32,353.801,vmcache,32,1000,tpcc,64
658,37039,361.047,340.836,vmcache,32,1000,tpcc,64
659,37954,361.348,349.586,vmcache,32,1000,tpcc,64
660,37913,368.039,341.516,vmcache,32,1000,tpcc,64
661,36710,353.387,342.289,vmcache,32,1000,tpcc,64
662,37064,360.078,339.539,vmcache,32,1000,tpcc,64
663,39838,375.871,351.723,vmcache,32,1000,tpcc,64
664,38766,375.57,357.047,vmcache,32,1000,tpcc,64
665,39215,370.457,356.473,vmcache,32,1000,tpcc,64
666,38524,373.742,349.871,vmcache,32,1000,tpcc,64
667,39197,374.316,356.395,vmcache,32,1000,tpcc,64
668,38317,371.145,350.215,vmcache,32,1000,tpcc,64
669,37606,362.238,349.504,vmcache,32,1000,tpcc,64
670,37291,366.16,341.301,vmcache,32,1000,tpcc,64
671,38332,367.125,348.199,vmcache,32,1000,tpcc,64
672,40038,376.496,357.555,vmcache,32,1000,tpcc,64
673,38201,363.691,348.711,vmcache,32,1000,tpcc,64
674,38296,366.566,348.43,vmcache,32,1000,tpcc,64
675,38438,378.73,356.02,vmcache,32,1000,tpcc,64
676,38246,365.863,349.371,vmcache,32,1000,tpcc,64
677,38064,362.992,340.832,vmcache,32,1000,tpcc,64
678,37179,360.84,342.578,vmcache,32,1000,tpcc,64
679,38483,367.406,355.438,vmcache,32,1000,tpcc,64
680,39735,375.992,349.223,vmcache,32,1000,tpcc,64
681,38054,368.355,349.234,vmcache,32,1000,tpcc,64
682,38268,367.012,349.117,vmcache,32,1000,tpcc,64
683,38970,377.742,357.219,vmcache,32,1000,tpcc,64
684,39397,374.059,358.117,vmcache,32,1000,tpcc,64
685,36740,363.68,341.52,vmcache,32,1000,tpcc,64
686,37982,360.254,341.609,vmcache,32,1000,tpcc,64
687,38387,366.836,349.172,vmcache,32,1000,tpcc,64
688,38187,369.312,348.805,vmcache,32,1000,tpcc,64
689,38043,361.832,348.078,vmcache,32,1000,tpcc,64
690,39377,382.57,356.273,vmcache,32,1000,tpcc,64
691,39855,384.219,365.641,vmcache,32,1000,tpcc,64
692,40282,383.648,365.145,vmcache,32,1000,tpcc,64
693,38706,376.523,354.738,vmcache,32,1000,tpcc,64
694,37971,362.457,349.594,vmcache,32,1000,tpcc,64
695,39626,382.965,357.008,vmcache,32,1000,tpcc,64
696,38778,372.27,355.977,vmcache,32,1000,tpcc,64
697,37686,363.273,340.48,vmcache,32,1000,tpcc,64
698,38489,368.492,350.77,vmcache,32,1000,tpcc,64
699,39995,384.41,362.855,vmcache,32,1000,tpcc,64
700,39019,378.039,358.074,vmcache,32,1000,tpcc,64
701,39068,375.676,356.07,vmcache,32,1000,tpcc,64
702,37936,368.09,351.453,vmcache,32,1000,tpcc,64
703,39273,371.684,354.906,vmcache,32,1000,tpcc,64
704,38203,374.121,353.438,vmcache,32,1000,tpcc,64
705,38180,368.117,346.855,vmcache,32,1000,tpcc,64
706,38489,370.793,358.219,vmcache,32,1000,tpcc,64
707,40602,384.398,360.145,vmcache,32,1000,tpcc,64
708,39817,385.301,368.43,vmcache,32,1000,tpcc,64
709,39248,375.465,348.543,vmcache,32,1000,tpcc,64
710,38814,376.488,356.438,vmcache,32,1000,tpcc,64
711,38978,376.66,356.691,vmcache,32,1000,tpcc,64
712,39225,375.012,358.082,vmcache,32,1000,tpcc,64
713,37000,363.527,346.891,vmcache,32,1000,tpcc,64
714,38053,367.938,344.551,vmcache,32,1000,tpcc,64
715,39905,378.301,357.23,vmcache,32,1000,tpcc,64
716,39782,382.281,364.711,vmcache,32,1000,tpcc,64
717,38769,370.742,348.273,vmcache,32,1000,tpcc,64
718,39096,377.414,357.781,vmcache,32,1000,tpcc,64
719,39024,376.941,358.969,vmcache,32,1000,tpcc,64
720,38998,376.633,356.918,vmcache,32,1000,tpcc,64
721,38333,369.047,355.113,vmcache,32,1000,tpcc,64
722,38591,377.254,349.816,vmcache,32,1000,tpcc,64
723,39347,376.543,357.133,vmcache,32,1000,tpcc,64
724,39034,375.328,355.125,vmcache,32,1000,tpcc,64
725,39442,371.414,357.223,vmcache,32,1000,tpcc,64
726,38322,374.176,350.32,vmcache,32,1000,tpcc,64
727,40442,382.117,362.848,vmcache,32,1000,tpcc,64
728,39533,383.973,365.098,vmcache,32,1000,tpcc,64
729,37769,364.223,343.262,vmcache,32,1000,tpcc,64
730,39019,372.66,356.09,vmcache,32,1000,tpcc,64
731,39614,380.293,356.703,vmcache,32,1000,tpcc,64
732,39088,378.188,364.262,vmcache,32,1000,tpcc,64
733,39196,383.012,356.977,vmcache,32,1000,tpcc,64
734,39879,383.273,362.801,vmcache,32,1000,tpcc,64
735,39937,385.113,366.312,vmcache,32,1000,tpcc,64
736,40018,384.34,370.461,vmcache,32,1000,tpcc,64
737,39078,369.859,349.973,vmcache,32,1000,tpcc,64
738,37792,366.801,342.367,vmcache,32,1000,tpcc,64
739,39147,374.691,357,vmcache,32,1000,tpcc,64
740,38916,376.434,354.012,vmcache,32,1000,tpcc,64
741,38672,367.441,349.027,vmcache,32,1000,tpcc,64
742,39391,377.555,364.621,vmcache,32,1000,tpcc,64
743,39564,383.547,356.891,vmcache,32,1000,tpcc,64
744,39066,377.27,363.785,vmcache,32,1000,tpcc,64
745,38637,376.734,354.449,vmcache,32,1000,tpcc,64
746,38134,368.773,349.148,vmcache,32,1000,tpcc,64
747,39505,376.078,353.328,vmcache,32,1000,tpcc,64
748,38932,371.301,355.605,vmcache,32,1000,tpcc,64
749,37609,364.211,349.773,vmcache,32,1000,tpcc,64
750,38474,376.344,349.473,vmcache,32,1000,tpcc,64
751,39782,379.262,366.234,vmcache,32,1000,tpcc,64
752,39864,383.176,357.242,vmcache,32,1000,tpcc,64
753,38023,368.625,357.562,vmcache,32,1000,tpcc,64
754,38478,375.34,350.32,vmcache,32,1000,tpcc,64
755,38822,368.594,350.75,vmcache,32,1000,tpcc,64
756,38034,375.824,352.391,vmcache,32,1000,tpcc,64
757,38189,366.828,348.914,vmcache,32,1000,tpcc,64
758,38238,369.75,356.918,vmcache,32,1000,tpcc,64
759,40027,383.188,357.855,vmcache,32,1000,tpcc,64
760,40362,383.629,363.93,vmcache,32,1000,tpcc,64
761,37942,377.102,355.852,vmcache,32,1000,tpcc,64
762,40174,376.902,358.453,vmcache,32,1000,tpcc,64
763,38074,375.383,354.055,vmcache,32,1000,tpcc,64
764,38054,367.746,350.867,vmcache,32,1000,tpcc,64
765,38115,367.316,347.438,vmcache,32,1000,tpcc,64
766,38023,360.199,347.004,vmcache,32,1000,tpcc,64
767,38330,372.59,348.648,vmcache,32,1000,tpcc,64
768,38508,371.93,351.602,vmcache,32,1000,tpcc,64
769,38356,364.016,348.355,vmcache,32,1000,tpcc,64
770,38164,366.422,349.703,vmcache,32,1000,tpcc,64
771,39685,381.762,358.023,vmcache,32,1000,tpcc,64
772,38913,376.828,361.855,vmcache,32,1000,tpcc,64
773,37948,367.473,343.613,vmcache,32,1000,tpcc,64
774,38313,368.988,348.246,vmcache,32,1000,tpcc,64
775,38678,370.473,355.449,vmcache,32,1000,tpcc,64
776,39414,376.801,356.758,vmcache,32,1000,tpcc,64
777,38367,372.664,356.742,vmcache,32,1000,tpcc,64
778,38863,371,349.641,vmcache,32,1000,tpcc,64
779,39020,381.438,357.27,vmcache,32,1000,tpcc,64
780,39350,383.348,362.023,vmcache,32,1000,tpcc,64
781,37109,360.16,346.75,vmcache,32,1000,tpcc,64
782,38651,366.289,347.371,vmcache,32,1000,tpcc,64
783,38386,371.586,349.543,vmcache,32,1000,tpcc,64
784,39390,376.48,357.754,vmcache,32,1000,tpcc,64
785,38263,374.547,353.566,vmcache,32,1000,tpcc,64
786,39596,376.891,363.742,vmcache,32,1000,tpcc,64
787,39815,384.195,358.734,vmcache,32,1000,tpcc,64
788,39676,385.371,363.254,vmcache,32,1000,tpcc,64
789,39877,377.031,357.484,vmcache,32,1000,tpcc,64
790,37679,363.457,349.426,vmcache,32,1000,tpcc,64
791,38663,378.68,356.453,vmcache,32,1000,tpcc,64
792,38675,372.066,350.109,vmcache,32,1000,tpcc,64
793,38058,364.008,349.426,vmcache,32,1000,tpcc,64
794,39185,378.488,358.129,vmcache,32,1000,tpcc,64
795,39907,384.508,365.57,vmcache,32,1000,tpcc,64
796,40130,381.48,364.352,vmcache,32,1000,tpcc,64
797,39952,380.434,356.492,vmcache,32,1000,tpcc,64
798,38206,372.734,350.414,vmcache,32,1000,tpcc,64
799,38919,372.812,357.41,vmcache,32,1000,tpcc,64
800,38000,374.094,350.586,vmcache,32,1000,tpcc,64
801,37850,368.281,347.902,vmcache,32,1000,tpcc,64
802,38241,368.582,350.305,vmcache,32,1000,tpcc,64
803,40640,385.793,365.754,vmcache,32,1000,tpcc,64
804,39463,384.613,364.797,vmcache,32,1000,tpcc,64
805,37913,368.875,356.238,vmcache,32,1000,tpcc,64
806,38947,376.953,351.207,vmcache,32,1000,tpcc,64
807,39301,377.402,356.469,vmcache,32,1000,tpcc,64
808,39094,371.895,356.312,vmcache,32,1000,tpcc,64
809,37338,366.594,349.195,vmcache,32,1000,tpcc,64
810,39008,372.883,349.438,vmcache,32,1000,tpcc,64
811,39269,379.793,355.781,vmcache,32,1000,tpcc,64
812,40025,385.352,372.199,vmcache,32,1000,tpcc,64
813,39190,384.316,357.312,vmcache,32,1000,tpcc,64
814,39564,377.445,357.031,vmcache,32,1000,tpcc,64
815,39579,383.828,363.977,vmcache,32,1000,tpcc,64
816,38230,369.656,356.672,vmcache,32,1000,tpcc,64
817,39183,376.48,349.395,vmcache,32,1000,tpcc,64
818,38313,368.812,349.773,vmcache,32,1000,tpcc,64
819,38720,377.355,356.688,vmcache,32,1000,tpcc,64
820,40053,384.32,364.961,vmcache,32,1000,tpcc,64
821,39332,377.34,356.223,vmcache,32,1000,tpcc,64
822,39827,378.129,365.102,vmcache,32,1000,tpcc,64
823,40401,385.172,357.312,vmcache,32,1000,tpcc,64
824,38851,379.746,364.484,vmcache,32,1000,tpcc,64
825,37972,365.125,347.805,vmcache,32,1000,tpcc,64
826,38617,376.547,353.438,vmcache,32,1000,tpcc,64
827,40126,384.172,362.82,vmcache,32,1000,tpcc,64
828,39694,380.863,364.273,vmcache,32,1000,tpcc,64
829,39591,379.246,358.414,vmcache,32,1000,tpcc,64
830,40005,384.375,362.844,vmcache,32,1000,tpcc,64
831,39614,384.867,369.562,vmcache,32,1000,tpcc,64
832,40291,384.09,359.16,vmcache,32,1000,tpcc,64
833,37549,369.141,349.086,vmcache,32,1000,tpcc,64
834,38275,367.746,349.547,vmcache,32,1000,tpcc,64
835,39286,375.82,356.301,vmcache,32,1000,tpcc,64
836,37949,368.84,351.195,vmcache,32,1000,tpcc,64
837,37061,363.293,348.949,vmcache,32,1000,tpcc,64
838,38388,377.645,350.75,vmcache,32,1000,tpcc,64
839,38225,376.848,357.281,vmcache,32,1000,tpcc,64
840,39911,379.898,364.582,vmcache,32,1000,tpcc,64
841,39392,377.934,358.09,vmcache,32,1000,tpcc,64
842,37535,365.457,350.23,vmcache,32,1000,tpcc,64
843,39717,377.297,357.184,vmcache,32,1000,tpcc,64
844,38356,374.941,356.742,vmcache,32,1000,tpcc,64
845,39530,371.461,349.816,vmcache,32,1000,tpcc,64
846,39004,377.477,356.996,vmcache,32,1000,tpcc,64
847,38977,380.773,359.766,vmcache,32,1000,tpcc,64
848,40519,384.461,370.113,vmcache,32,1000,tpcc,64
849,39803,381.949,356.719,vmcache,32,1000,tpcc,64
850,38478,372.5,356.211,vmcache,32,1000,tpcc,64
851,38456,374.238,349.895,vmcache,32,1000,tpcc,64
852,38645,375.457,357.156,vmcache,32,1000,tpcc,64
853,38215,368.945,349.297,vmcache,32,1000,tpcc,64
854,38882,370.652,357.102,vmcache,32,1000,tpcc,64
855,40175,390.379,364.465,vmcache,32,1000,tpcc,64
856,39198,384.59,364.77,vmcache,32,1000,tpcc,64
857,39076,375.754,357.801,vmcache,32,1000,tpcc,64
858,40233,383.574,363.434,vmcache,32,1000,tpcc,64
859,38755,377.984,360.562,vmcache,32,1000,tpcc,64
860,40105,381.539,360.273,vmcache,32,1000,tpcc,64
861,38386,368.762,349.012,vmcache,32,1000,tpcc,64
862,38715,371.879,357.121,vmcache,32,1000,tpcc,64
863,39717,382.391,356.637,vmcache,32,1000,tpcc,64
864,39887,384.738,365.277,vmcache,32,1000,tpcc,64
865,38892,376.789,357.605,vmcache,32,1000,tpcc,64
866,39728,376.645,358.066,vmcache,32,1000,tpcc,64
867,39957,391.797,372.086,vmcache,32,1000,tpcc,64
868,39266,371.543,355.598,vmcache,32,1000,tpcc,64
869,38500,373.859,350.766,vmcache,32,1000,tpcc,64
870,38968,374.5,356.73,vmcache,32,1000,tpcc,64
871,39441,380.027,359.168,vmcache,32,1000,tpcc,64
872,39403,385.441,369.43,vmcache,32,1000,tpcc,64
873,39069,375.332,350.809,vmcache,32,1000,tpcc,64
874,38378,371.109,357.035,vmcache,32,1000,tpcc,64
875,39401,377.094,356.57,vmcache,32,1000,tpcc,64
876,39214,380.793,356.633,vmcache,32,1000,tpcc,64
877,36941,360.945,342.766,vmcache,32,1000,tpcc,64
878,38391,367.605,347.781,vmcache,32,1000,tpcc,64
879,39054,370.789,357.07,vmcache,32,1000,tpcc,64
880,38748,381.852,358.152,vmcache,32,1000,tpcc,64
881,39030,378.465,356.965,vmcache,32,1000,tpcc,64
882,39113,376.867,359.027,vmcache,32,1000,tpcc,64
883,40253,388.949,369.328,vmcache,32,1000,tpcc,64
884,39684,384.008,364.23,vmcache,32,1000,tpcc,64
885,38398,371.824,348.59,vmcache,32,1000,tpcc,64
886,38100,369.363,357.355,vmcache,32,1000,tpcc,64
887,38871,376.973,351.738,vmcache,32,1000,tpcc,64
888,39117,376.785,356.531,vmcache,32,1000,tpcc,64
889,38254,369.879,353.062,vmcache,32,1000,tpcc,64
890,39056,376.598,360.715,vmcache,32,1000,tpcc,64
891,39988,385.18,356.535,vmcache,32,1000,tpcc,64
892,39015,376.598,362.711,vmcache,32,1000,tpcc,64
893,38460,374.82,348.684,vmcache,32,1000,tpcc,64
894,37946,365.281,349.621,vmcache,32,1000,tpcc,64
895,39299,379.855,355.918,vmcache,32,1000,tpcc,64
896,38842,376.812,364.699,vmcache,32,1000,tpcc,64
897,38633,375.902,349.062,vmcache,32,1000,tpcc,64
898,39566,377.625,357.723,vmcache,32,1000,tpcc,64
899,40315,390.133,369.652,vmcache,32,1000,tpcc,64
space: 214.428 GB 
